,Open,High,Low,Close,Volume,TradingDate,H-L,O-C,ME_5,ME_10,ME_15,ME_20,ME_25,ME_30,RANK_5,RANK_10,RANK_15,RANK_20,RANK_25,RANK_30,VAR_5,VAR_10,VAR_15,VAR_20,VAR_25,VAR_30,SMA_5,SMA_10,SMA_15,SMA_20,SMA_25,SMA_30,SD_5,SD_10,SD_15,SD_20,SD_25,SD_30,Ske_5,Ske_10,Ske_15,Ske_20,Ske_25,Ske_30,Kur_5,Kur_10,Kur_15,Kur_20,Kur_25,Kur_30
39,11564.0,11658.0,11375.0,11375.0,6802936,2023-04-14,283.0,189.0,11517.0,11918.0,12036.0,11942.0,11800.0,11847.0,1.0,1.0,1.0,1.0,1.0,2.0,22720.299999999817,117862.04444444325,90217.06666666709,76978.88421052565,77737.7433333348,87909.10919540265,11554.6,11861.4,11929.066666666668,11887.4,11851.08,11848.833333333334,150.73254459472187,343.3104199473754,300.3615599018408,277.4506878898044,278.8148908027238,296.4947034862556,0.29968414942153754,-0.1880346582866429,-0.692838822907694,-0.33746412148071914,-0.08350143991644746,-0.11191998565921882,-1.3229856916077953,-1.8862563973015827,-0.8685007755778488,-0.9870053126693196,-1.2579277249371688,-1.2291080678021868
40,11375.0,11564.0,11375.0,11422.0,2346436,2023-04-17,189.0,-47.0,11470.0,11705.5,11989.0,11942.0,11800.0,11847.0,2.0,2.0,2.0,2.0,2.0,2.0,26311.29999999983,117460.54444444325,105970.55238095291,81134.13421052565,79354.2233333348,84827.20574712679,11535.6,11781.1,11888.133333333333,11882.65,11849.16,11851.966666666667,162.20758305332038,342.725173345121,325.5311849592185,284.8405417255866,281.69881670559926,291.25110428481946,0.6070653074914605,0.24894804808599627,-0.4209198500588511,-0.38277169993052357,-0.10666621605942356,-0.05766414267308755,-2.0260754194534925,-1.8431908767342498,-1.4498431158027343,-0.9672839569297176,-1.2398521338589439,-1.3092701622321896
41,11470.0,11989.0,11375.0,11942.0,13675580,2023-04-18,614.0,-472.0,11470.0,11705.5,11942.0,11942.0,11942.0,11918.0,5.0,7.0,7.5,10.5,14.0,17.0,53999.799999999894,92351.21111110997,103370.78095238152,81134.13421052565,78766.58333333483,81030.05057471304,11573.4,11748.1,11878.733333333334,11882.65,11858.6,11866.133333333333,232.3785704405634,303.8934206446562,321.5132671483115,284.8405417255866,280.65384966776213,284.6577779979199,1.2717516392348587,0.20126186608581564,-0.35362584722009477,-0.38277169993052357,-0.20993644878181852,-0.16049813227935153,0.8734885951699015,-1.7722019838956737,-1.409485655351753,-0.9672839569297176,-1.1855987678316158,-1.1772609169140007
42,12036.0,12036.0,11611.0,11611.0,3395141,2023-04-19,425.0,425.0,11470.0,11634.5,11942.0,11942.0,11800.0,11847.0,4.0,5.0,5.0,5.0,7.0,8.0,52453.49999999988,70332.71111111002,95363.2380952388,84080.26052631513,77802.97333333474,75626.46436781647,11564.0,11691.4,11834.666666666666,11875.55,11837.84,11842.533333333333,229.0272909502269,265.20315064325695,308.809387964872,289.9659644274051,278.9318435269353,275.0026624740504,1.5146024189331122,0.5073440608803965,-0.12546929590038727,-0.32405057193309783,-0.044083122267219166,-0.09595681953834993,2.0774211996749137,-1.2661952798163856,-1.507639260010203,-1.1357508709224506,-1.2030192962264967,-1.2303380351523154
43,11706.0,11706.0,11422.0,11422.0,3398468,2023-04-20,284.0,284.0,11422.0,11564.0,11753.0,11942.0,11800.0,11800.0,2.5,2.5,2.5,2.5,2.5,2.5,55170.29999999987,56503.12222222134,104294.83809523893,94230.5552631573,84149.42666666806,78298.96091954056,11554.4,11625.3,11796.866666666667,11856.65,11826.48,11818.933333333332,234.88358818785076,237.70385403316737,322.9471134647884,306.9699582421011,290.08520587349517,279.8195149011959,1.5432537579143677,0.9540541090403856,0.1164895063631226,-0.25537316757366285,-0.040587460993141256,0.015203362064745556,1.9510340426174473,-0.08211951140980338,-1.6452182183011697,-1.3905859623456012,-1.3196872559677912,-1.249243203889929
44,11470.0,11517.0,10856.0,11234.0,8977150,2023-04-21,661.0,236.0,11422.0,11493.5,11658.0,11942.0,11800.0,11776.5,1.0,1.0,1.0,1.0,1.0,1.0,71794.19999999995,42230.48888888819,123033.23809523908,113623.50263157848,94651.55666666808,89402.13333333364,11526.2,11540.4,11749.666666666666,11828.35,11815.16,11796.933333333332,267.94439721703446,205.5005812373488,350.7609415189198,337.0808547390054,307.654931159356,299.0018952002372,0.9808927982971322,0.6303538319959131,0.2133248009623083,-0.28062631377578373,-0.19135161809971712,-0.027787620541116352,1.08644827877884,0.3418722478691265,-1.532070164799984,-1.3949971443489917,-1.121203994865935,-1.1639501963820171
45,11092.0,11281.0,10903.0,10998.0,5988987,2023-04-24,378.0,94.0,11422.0,11446.0,11611.0,11847.5,11800.0,11776.5,1.0,1.0,1.0,1.0,1.0,1.0,129839.79999999987,71865.3888888884,140082.69523809632,144807.20789473667,118321.41666666814,107470.51034482785,11441.4,11488.5,11667.866666666667,11776.45,11794.4,11781.2,360.33290163403046,268.0772069551762,374.276228523929,380.5354226543656,343.97880264148273,327.8269518279848,0.3048159747286267,-0.13026912368887672,0.10860297366453964,-0.35454012137656693,-0.5175554800955066,-0.3648186171726515,-0.27896397087385455,0.33147083116335907,-0.8597854492841952,-0.9803651841122424,-0.44839672353095256,-0.47635270077872427
46,11092.0,11186.0,10903.0,10950.0,4107846,2023-04-25,283.0,142.0,11234.0,11422.0,11517.0,11705.5,11800.0,11776.5,1.0,1.0,1.0,1.0,1.0,1.0,78354.99999999981,89147.7333333332,142500.06666666782,172431.5368421054,145482.37666666825,130442.48275862094,11243.0,11408.2,11579.733333333334,11719.8,11754.72,11756.0,279.9196313229921,298.5761767678949,377.4918100656858,415.2487650097293,381.42152097996285,361.1682194748327,0.29845982512656744,0.02989522332396069,0.02512600883741909,-0.2996911263241531,-0.5331183678406612,-0.49819485234811023,-1.8229266083342957,0.05760779661180493,-0.7181471820815845,-0.9783564855771166,-0.514007036075123,-0.40098013795175624
47,10950.0,11139.0,10903.0,11139.0,2745543,2023-04-26,236.0,-189.0,11139.0,11398.5,11470.0,11634.5,11800.0,11753.0,3.0,3.0,3.0,3.0,3.0,3.0,36063.799999999814,87273.56666666683,125668.26666666784,170758.8710526321,160650.223333335,137617.55057471292,11148.6,11356.3,11510.466666666667,11663.15,11730.16,11722.966666666667,189.90471294836212,295.4209990279412,354.4972026217807,413.22980416788926,400.81195507785816,370.9683956548225,0.5967750086035003,0.5081387288667512,0.16138726769643333,-0.14603999044691324,-0.42353865438182087,-0.38058626616427854,-0.5894998931746862,0.4826862210027402,-0.6616183611213069,-1.1305908650765615,-0.8895176111060392,-0.632648962116202
48,11234.0,11281.0,11045.0,11092.0,2734571,2023-04-27,236.0,142.0,11092.0,11304.5,11422.0,11564.0,11753.0,11753.0,3.0,3.0,3.0,3.0,3.0,3.0,12732.799999999843,92011.16666666708,110085.9714285727,180222.22105263243,176580.2233333351,150902.5344827589,11082.6,11318.5,11444.4,11618.3,11701.84,11702.5,112.83970932256004,303.33342490841176,331.79206052672913,424.5258779540211,420.21449681482324,388.4617542085178,0.20696133792777033,0.8402082190102892,0.30704088806791396,0.0499915320669066,-0.30626235828044107,-0.3202577523858039,-1.092325392247074,0.5949831292920617,-0.4583757693861529,-1.2312966639363259,-1.1725838591195072,-0.8906411882138374
49,11186.0,11234.0,11045.0,11092.0,3445454,2023-04-28,189.0,94.0,11092.0,11186.5,11422.0,11493.5,11658.0,11753.0,3.5,3.5,3.5,3.5,3.5,3.5,6016.199999999852,96466.8444444451,85150.52380952526,187384.58947368534,190839.34333333521,162360.4367816095,11054.2,11290.2,11378.333333333334,11575.8,11673.52,11688.333333333334,77.56416698450292,310.59112100065755,291.80562676124885,432.87941678218584,436.8516262226057,402.9397433632099,-0.5277515569100566,1.0707104371304588,0.24042720513153157,0.24597257688488244,-0.18460835359798689,-0.2987997970632644,-1.6572721981303324,0.7264163096991163,-0.7093751569779826,-1.22928419233723,-1.3810185925139538,-1.059524199779539
50,11045.0,11564.0,11045.0,11470.0,7451653,2023-05-04,519.0,-425.0,11092.0,11186.5,11422.0,11470.0,11611.0,11753.0,5.0,8.0,10.5,10.5,10.5,10.5,37309.7999999998,98103.11111111174,84366.7428571443,164291.5236842119,186556.610000002,162989.4264367819,11148.6,11295.0,11375.2,11538.05,11650.88,11686.766666666666,193.15744873030343,313.2141617346057,290.459537383685,405.32890802928415,431.92199527229684,403.7194897905994,1.4456097614501813,1.0024855095283451,0.27475121873909636,0.36968865776569954,-0.051421493593718365,-0.28761822432279455,2.997202347204675,0.47636463735630585,-0.6421429726923512,-0.9107475480218225,-1.3443985275065578,-1.0800551031695604
51,11517.0,11611.0,11281.0,11375.0,3287668,2023-05-05,330.0,142.0,11139.0,11186.5,11375.0,11446.0,11517.0,11705.5,4.0,7.0,7.5,7.5,7.5,7.5,31232.29999999976,48730.011111112195,73491.14285714432,135221.6421052648,181112.0900000022,163725.2229885061,11233.6,11238.3,11350.0,11493.2,11622.56,11667.866666666667,176.7266250455764,220.748751097514,271.0924987105772,367.7249544228197,425.5726612459995,404.62973567016314,0.7181587437248782,0.35999414738670565,0.43763521979500536,0.4336943683136233,0.10382233916479437,-0.1616037421539296,-2.3526130046997067,-1.1296513081414166,0.07443363679246098,-0.664231640613321,-1.2669748259783684,-1.1428396222062078
52,11375.0,11470.0,11234.0,11328.0,4055049,2023-05-08,236.0,47.0,11328.0,11186.5,11375.0,11422.0,11470.0,11634.5,3.0,7.0,7.0,7.0,7.0,7.0,29436.799999999756,33300.222222223485,66231.14285714432,110075.06315789661,165668.25000000247,167250.76896551767,11271.4,11210.0,11328.0,11450.7,11584.8,11653.7,171.5715594147228,182.4834847930724,257.3541195651321,331.77562170523714,407.02364796164176,408.9630410752513,-0.19975831466873328,0.05725396609143478,0.6668825444997651,0.49849907659498094,0.22095063519068311,-0.06666890735580386,-2.5864333809062288,-1.4798889298678826,0.9743378720001925,-0.32731377678639134,-1.1495931017409606,-1.233692046222894
53,11422.0,11658.0,11375.0,11517.0,5567290,2023-05-09,283.0,-95.0,11375.0,11186.5,11375.0,11422.0,11470.0,11564.0,5.0,10.0,13.0,14.5,14.5,14.5,27439.299999999792,38678.27777777895,67331.83809523957,88421.09473684413,158681.07666666925,167065.02988505794,11356.4,11219.5,11331.133333333333,11422.4,11565.92,11644.266666666666,165.64812102767658,196.6679378490021,259.48379158483016,297.35684746923874,398.34793418150076,408.7358925823103,-1.181789461940716,0.2187699935032719,0.6271363909958041,0.4490437633472298,0.3428369866103935,0.004340601440117664,1.4957459258293089,-1.3124824798745114,0.7998554015689391,0.09820152010796196,-0.9428962586995461,-1.2326492666200357
54,11611.0,11800.0,11470.0,11753.0,5319002,2023-05-10,330.0,-142.0,11470.0,11233.5,11375.0,11422.0,11470.0,11564.0,5.0,10.0,14.0,18.5,18.5,18.5,27439.299999999792,67286.71111111193,79226.23809523955,70918.9368421074,154186.65666666927,166633.87241379358,11488.6,11271.4,11356.333333333334,11405.9,11558.36,11642.7,165.64812102767658,259.3968217058797,281.471558235001,266.3060961414654,392.66608800184065,408.2081238948995,1.1817894619408922,0.5422029884726247,0.4577256576203149,0.05119460015431151,0.3858336036436429,0.015340442422866505,1.4957459258464354,-0.5911674174627244,-0.20728640730845735,-0.4645739340539096,-0.8066958501180598,-1.22226717135195
55,11894.0,11894.0,11611.0,11706.0,5366499,2023-05-11,283.0,188.0,11517.0,11351.5,11375.0,11422.0,11470.0,11564.0,4.0,9.0,13.0,17.0,18.0,18.0,36383.69999999983,74398.17777777814,87267.49523809661,74915.29210526527,136128.9166666694,161312.9068965522,11535.8,11342.2,11375.266666666666,11415.35,11537.6,11631.7,190.74511789296162,272.76029362386697,295.41072295720176,273.70658031049464,368.9565240874179,401.6377807136079,0.12245305334946757,0.17036177411500036,0.30953411003943393,0.005188148552863273,0.3845340147385072,0.06961317645010995,-2.7139914941530114,-1.169024122295749,-0.7617822148023969,-0.6921237354214487,-0.56001036197386,-1.116195527970831
56,11800.0,12178.0,11706.0,12083.0,11616289,2023-05-12,472.0,-283.0,11706.0,11422.5,11375.0,11422.0,11470.0,11564.0,5.0,10.0,15.0,20.0,23.0,25.0,79713.29999999992,104019.83333333292,100008.52380952518,92089.18684210729,125990.95666666944,161312.9068965522,11677.4,11455.5,11384.666666666666,11431.85,11530.04,11631.7,282.33543879576985,322.52105874397245,316.24124305587526,303.46200230359534,354.95204840466755,401.6377807136079,0.37767165734114305,0.6582834665070323,0.5988229130327017,0.3646062573788608,0.2644968408339052,0.06961317645010995,0.39263912435929527,-0.061237201669092044,0.04073861911721238,-0.1954665555036843,-0.7414267871581363,-1.116195527970831
57,12272.0,12272.0,11800.0,11800.0,7362394,2023-05-15,472.0,472.0,11753.0,11493.5,11375.0,11422.0,11470.0,11564.0,4.0,9.0,14.0,18.0,21.0,21.0,41811.69999999996,101221.59999999899,108500.92380952513,96477.7342105283,111295.57666666945,147896.17126436834,11771.8,11521.6,11397.266666666666,11438.95,11514.92,11615.966666666667,204.47909428594397,318.15342210952093,329.3947841261685,310.60865121649186,333.6099169189511,384.57271258419826,0.6494832219428559,0.20727188936547508,0.5359140406671543,0.33860694165553384,0.1586300142090877,0.04344835364445727,1.7338700609886633,-0.5186312212741129,-0.40190731092848736,-0.4130280681735346,-0.7093848536745953,-1.0235435035211056
58,11800.0,12272.0,11800.0,12036.0,8087059,2023-05-16,472.0,-236.0,11800.0,11611.5,11375.0,11422.0,11470.0,11564.0,4.0,9.0,14.0,19.0,23.0,24.0,29563.3,100214.66666666485,135803.45714285827,114345.46052631765,109158.95666666947,149178.9471264373,11875.6,11616.0,11438.2,11467.25,11513.04,11617.533333333333,171.93981505166278,316.5670018600562,368.51520612161755,338.1500562269917,330.39212561238423,386.2369054433267,0.48320205639097696,-0.001664635829398258,0.4256570552937855,0.30461712474114716,0.12932129084972668,0.04408399112642516,-2.853803954945278,-0.7222255234045676,-0.9942918975584522,-0.7953537390336355,-0.7358436900173455,-1.041685009433848
59,12036.0,12083.0,11800.0,11800.0,8317082,2023-05-17,283.0,236.0,11800.0,11729.5,11470.0,11446.0,11470.0,11564.0,2.5,7.5,12.5,16.5,21.5,21.5,27123.999999999985,67898.39999999764,140649.49523809616,119249.73684210706,98920.96000000283,146673.5448275867,11885.0,11686.8,11475.933333333332,11488.5,11501.72,11612.8,164.6936550083214,260.57321427959096,375.0326588953236,345.3255519681494,314.5170265661349,382.97982300323173,0.3956431334664094,0.1286135166194263,0.14161393237482212,0.13406247441009347,0.032197005455152604,0.06647501602341728,-2.583701142880875,-1.0763287345726589,-1.2662965593899362,-1.0264603153864371,-0.6972264556865566,-0.9796131389725111
60,12000.0,12150.0,11900.0,11900.0,7060693,2023-05-18,250.0,100.0,11900.0,11776.5,11517.0,11493.5,11470.0,11564.0,3.0,8.0,13.0,17.0,22.0,23.0,17288.19999999998,65671.95555555291,133304.63809523868,127327.93684210697,105276.20666666947,136472.65402298904,11923.8,11729.8,11536.066666666668,11512.4,11517.04,11601.966666666667,131.4845998586906,256.2654006212171,365.1090769828089,356.8304034721635,324.46295114645903,369.42205405604716,0.3004347227485684,-0.3365109257873589,-0.10815680776426775,-0.012039423306516828,-0.04099808966442583,0.017570754532745727,-2.6845634386816273,-0.8372128443896608,-1.2621509787729785,-1.2404978840330687,-0.9019739945391059,-0.9223903475011287
61,12050.0,12050.0,11850.0,12050.0,5149126,2023-05-19,200.0,0.0,11900.0,11800.0,11706.0,11493.5,11470.0,11564.0,5.0,9.0,14.0,19.0,24.0,26.0,14879.199999999912,58014.45555555241,121875.11428571443,132795.0105263175,114644.57666666947,127857.01264367871,11917.2,11797.3,11609.4,11517.8,11528.92,11594.566666666668,121.98032628256047,240.86190141978125,349.10616477758515,364.4104972778878,338.5920505071988,357.57098965615023,0.18226816972103574,-0.7165338003539601,-0.20943500361833062,0.031247358252447992,0.010759769577906524,-0.08450478915798114,-2.9882346350434426,0.1254963019258502,-1.3024340453020364,-1.2273266788717014,-0.9912409985467405,-1.0156006153693746
