,Open,High,Low,Close,Volume,TradingDate,H-L,O-C,ME_5,ME_10,ME_15,ME_20,ME_25,ME_30,RANK_5,RANK_10,RANK_15,RANK_20,RANK_25,RANK_30,VAR_5,VAR_10,VAR_15,VAR_20,VAR_25,VAR_30,SMA_5,SMA_10,SMA_15,SMA_20,SMA_25,SMA_30,SD_5,SD_10,SD_15,SD_20,SD_25,SD_30,Ske_5,Ske_10,Ske_15,Ske_20,Ske_25,Ske_30,Kur_5,Kur_10,Kur_15,Kur_20,Kur_25,Kur_30
29,28900.0,29200.0,28700.0,29200.0,2333437,2023-03-31,500.0,-300.0,29000.0,28725.0,28950.0,29000.0,28900.0,28925.0,5.0,10.0,13.0,15.5,20.5,23.5,26999.999999999418,133361.1111111109,153642.85714285812,163546.05263157882,362499.99999999907,457885.0574712639,28970.0,28685.0,28840.0,28897.5,28670.0,28773.333333333332,164.31676725154807,365.1864059779757,391.9730311422689,404.4082746823794,602.079728939614,676.6720457291434,0.11551761758082206,-0.5185483234966005,-0.5239107049684057,-0.5643932575095537,-0.6487694664885687,-0.0022820335562766143,0.8590534979423872,-0.20771310903448129,0.2536458443217778,-0.24174462581463396,-0.5595214618396129,0.3424976280758082
30,29500.0,30050.0,29400.0,29950.0,3735478,2023-04-03,650.0,-450.0,29000.0,28825.0,28950.0,29000.0,28950.0,28925.0,5.0,10.0,15.0,20.0,25.0,30.0,182999.99999999942,216777.77777777787,224523.80952381165,199335.52631578944,368899.9999999997,408402.2988505743,29210.0,28880.0,28883.333333333332,28977.5,28766.0,28756.666666666668,427.7849927241481,465.5940053069604,473.8394343275068,446.4700732588797,607.3713855624084,639.0636109579189,1.8996379626292208,1.3050655620091043,0.3699991183363486,-0.1494882427446603,-0.44395054418504676,-0.3554696604035633,3.6825898056078117,2.524719263307105,1.0684148603527763,0.6145366045639227,-0.08251382031335197,-0.2817443177377044
31,29950.0,29950.0,29550.0,29650.0,2221636,2023-04-04,400.0,300.0,29200.0,28950.0,28950.0,29000.0,29000.0,28925.0,4.0,9.0,14.0,19.0,24.0,29.0,179249.99999999942,225027.77777777778,263523.8095238129,222000.0,315275.00000000023,394655.1724137927,29360.0,29015.0,28926.666666666668,29010.0,28856.0,28750.0,423.37926260033026,474.37092847030345,513.3457017681291,471.16875957558983,561.4935440412474,628.2158645034306,0.7267026941220919,0.9826031750089389,0.2716117452434733,-0.1874653182975425,-0.26040033306225974,-0.42861282162512127,-1.6783669753680783,0.33147566429189773,0.1007451571461764,0.13418091340440919,-0.40009701192713165,-0.30260302511659054
32,29650.0,30100.0,29350.0,30000.0,3441306,2023-04-05,750.0,-350.0,29650.0,29000.0,28950.0,29000.0,29000.0,28975.0,5.0,10.0,15.0,20.0,25.0,30.0,199249.99999999942,278361.11111111107,321142.8571428615,264631.5789473684,349400.00000000076,446367.81609195383,29560.0,29165.0,28960.0,29040.0,28926.0,28786.666666666668,446.37428241331224,527.5993850556605,566.6946771788681,514.4235404288653,591.1006682452667,668.1076381032879,-0.36091716497637394,0.6490878253300841,0.47267282812578454,0.05267048045256122,-0.2341218271053099,-0.2913689915748067,-2.4641181091577735,-0.9603946499867918,-0.04457181515119857,-0.030199849907856874,-0.24572564495737453,-0.3941586288568456
33,30000.0,30000.0,29550.0,29550.0,1931940,2023-04-06,450.0,450.0,29650.0,29100.0,29000.0,29000.0,29000.0,28975.0,2.0,7.0,12.0,17.0,22.0,27.0,105749.99999999942,262777.77777777764,344285.71428571985,271440.7894736842,307691.66666666785,464543.1034482757,29670.0,29250.0,29000.0,29047.5,28996.0,28805.0,325.1922508301811,512.6185499743232,586.7586507975147,520.9997979593506,554.6996184122248,681.5739897093167,-0.5775815955704879,0.24204167574571275,0.27324617390449013,0.03827313548439723,-0.2537810957472384,-0.31015145575055464,-0.5098670422346293,-1.204057300190345,-0.5584263621229232,-0.158609644383369,-0.12306411763837007,-0.5206514799854585
34,29500.0,29550.0,29300.0,29500.0,1542797,2023-04-07,250.0,0.0,29650.0,29350.0,29000.0,29000.0,29000.0,29000.0,1.0,6.0,11.0,15.5,20.5,25.5,53249.99999999942,196111.1111111111,360952.38095238747,280756.5789473684,253858.33333333515,468781.60919540253,29730.0,29350.0,29033.333333333332,29062.5,29064.0,28846.666666666668,230.75961518428525,442.84434185288075,600.7931265855057,529.864679845117,503.8435603769638,684.6762805847757,0.4007991729269276,0.21229938344290117,0.1097827441183955,-0.022978237347820202,-0.1304230009280524,-0.44349230921674765,-2.91013687760365,-1.3915330009412301,-0.8562932401451692,-0.3446910093629341,-0.28226382046977644,-0.4480354094007579
35,29500.0,29700.0,29300.0,29350.0,1850563,2023-04-10,400.0,150.0,29550.0,29425.0,29000.0,29000.0,29000.0,29000.0,1.0,5.0,10.0,14.0,17.0,22.0,59249.99999999942,152111.111111111,283166.6666666755,282131.5789473684,234358.33333333547,415816.09195402387,29610.0,29410.0,29123.333333333332,29065.0,29104.0,28906.666666666668,243.41322889276051,390.0142447541,532.1340683198882,531.1605961923083,484.10570471058844,644.838035443028,1.1631346585272526,0.23451129737063936,0.18743334021388633,-0.03445385783134478,-0.2624665563559219,-0.5128742766247475,1.9222346846125085,-1.168955354270143,-1.019361697202174,-0.3718211283461671,0.06383908841838537,-0.18773407679635384
36,29450.0,29600.0,29200.0,29600.0,1160962,2023-04-11,400.0,-150.0,29550.0,29525.0,29200.0,29000.0,29200.0,29000.0,4.0,7.0,12.0,17.0,22.0,27.0,58749.99999999942,121777.77777777758,242928.57142858248,296026.31578947365,243558.33333333567,348551.7241379328,29600.0,29480.0,29210.0,29095.0,29128.0,28980.0,242.38399287081526,348.9667287547304,492.87784635605453,544.0830045034247,493.51629490153175,590.3826929525736,1.3825433726447658,0.019903650137700866,0.07921397918402735,-0.1603492661861692,-0.3600439297434251,-0.3957593031534447,2.724309642372115,-0.8721978692543938,-1.1537583029489054,-0.5760256387382263,-0.07497333429648734,-0.46182121011493443
37,29700.0,29700.0,29400.0,29500.0,1373980,2023-04-12,300.0,200.0,29500.0,29525.0,29350.0,29000.0,29200.0,29000.0,2.5,4.5,9.5,14.5,19.0,24.0,8749.999999999418,93444.4444444443,208166.66666667917,296026.31578947365,246225.00000000236,337704.0229885083,29500.0,29530.0,29276.666666666668,29095.0,29132.0,29021.666666666668,93.54143466934542,305.6868404829431,456.25285387236664,544.0830045034247,496.21064075652623,581.1230704321661,-1.1454053224818186,-0.052074696185375594,-0.07803924305751639,-0.1603492661861692,-0.3688746962183808,-0.5461462241963496,2.0,-0.041107878521509225,-0.9708054850429758,-0.5760256387382263,-0.12129816803265253,-0.2106932113313545
38,29400.0,29500.0,29100.0,29400.0,1311892,2023-04-13,400.0,0.0,29500.0,29525.0,29400.0,29100.0,29200.0,29100.0,2.0,3.0,8.0,13.0,17.0,21.0,9499.999999999418,62333.333333333125,183166.66666668007,299282.894736842,246225.00000000236,288232.75862069335,29470.0,29570.0,29323.333333333332,29117.5,29132.0,29075.0,97.46794344808666,249.66644414765298,427.9797502998011,547.067541293433,496.21064075652623,536.8731308425607,0.08099829095409111,0.6069595522635014,-0.27000833495060467,-0.28369226617059307,-0.3688746962183808,-0.5647720169956771,-0.8171745152354575,-0.011290612501685107,-0.46919012047787406,-0.5898204238167148,-0.12129816803265253,0.012526107789792858
