,Open,High,Low,Close,Volume,TradingDate
0,5200.0,5250.0,5120.0,5160.0,4073000,2021-08-16
1,5160.0,5300.0,5160.0,5270.0,4437900,2021-08-17
2,5250.0,5350.0,5230.0,5250.0,2034900,2021-08-18
3,5230.0,5250.0,5110.0,5110.0,3895000,2021-08-19
4,5110.0,5150.0,4950.0,5110.0,5324300,2021-08-20
5,5050.0,5110.0,4950.0,5000.0,2383000,2021-08-23
6,5000.0,5110.0,4970.0,5000.0,1963400,2021-08-24
7,5000.0,5030.0,4970.0,5000.0,1585900,2021-08-25
8,5020.0,5090.0,4980.0,5020.0,1782600,2021-08-26
9,5030.0,5050.0,4990.0,5050.0,2399200,2021-08-27
10,5050.0,5080.0,5020.0,5050.0,2366500,2021-08-30
11,5050.0,5180.0,5030.0,5100.0,2460700,2021-08-31
12,5100.0,5200.0,5070.0,5130.0,2245000,2021-09-01
13,5130.0,5260.0,5080.0,5180.0,3919000,2021-09-06
14,5200.0,5210.0,5050.0,5100.0,2362400,2021-09-07
15,5070.0,5090.0,4960.0,5040.0,2633300,2021-09-08
16,5020.0,5070.0,4950.0,5070.0,3154900,2021-09-09
17,4950.0,5050.0,4940.0,4980.0,3304400,2021-09-10
18,4990.0,5100.0,4950.0,5100.0,6175000,2021-09-13
19,5080.0,5090.0,5000.0,5010.0,2158600,2021-09-14
20,5020.0,5040.0,4990.0,5010.0,2720000,2021-09-15
21,5000.0,5020.0,4970.0,5000.0,3228800,2021-09-16
22,5000.0,5290.0,5000.0,5150.0,7017700,2021-09-17
23,5200.0,5330.0,5130.0,5200.0,7549500,2021-09-20
24,5100.0,5180.0,5070.0,5130.0,4167200,2021-09-21
25,5200.0,5480.0,5200.0,5480.0,20849000,2021-09-22
26,5600.0,5640.0,5200.0,5240.0,10404900,2021-09-23
27,5310.0,5340.0,5220.0,5240.0,3776400,2021-09-24
28,5210.0,5220.0,5010.0,5010.0,7771300,2021-09-27
29,4970.0,5090.0,4970.0,5060.0,4070400,2021-09-28
30,5090.0,5160.0,5020.0,5070.0,4797900,2021-09-29
31,5080.0,5130.0,5050.0,5060.0,3290900,2021-09-30
32,5020.0,5090.0,5000.0,5000.0,3523100,2021-10-01
33,5010.0,5060.0,4980.0,5000.0,3232100,2021-10-04
34,5030.0,5040.0,4990.0,5010.0,2704100,2021-10-05
35,5000.0,5100.0,5000.0,5030.0,5928900,2021-10-06
36,5040.0,5080.0,5030.0,5040.0,3991600,2021-10-07
37,5050.0,5200.0,5040.0,5090.0,4815200,2021-10-08
38,5120.0,5130.0,5040.0,5040.0,6593900,2021-10-11
39,5040.0,5080.0,5000.0,5020.0,5796300,2021-10-12
40,5010.0,5070.0,5010.0,5040.0,4711100,2021-10-13
41,5030.0,5280.0,5030.0,5200.0,13603100,2021-10-14
42,5200.0,5240.0,5080.0,5100.0,3933300,2021-10-15
43,5160.0,5160.0,5070.0,5070.0,2855200,2021-10-18
44,5070.0,5100.0,5040.0,5040.0,4810200,2021-10-19
45,5040.0,5080.0,5020.0,5040.0,6181700,2021-10-20
46,5060.0,5150.0,5040.0,5080.0,7123500,2021-10-21
47,5080.0,5120.0,5040.0,5050.0,6204300,2021-10-22
48,5060.0,5080.0,5040.0,5050.0,12021600,2021-10-25
49,5060.0,5080.0,5020.0,5030.0,7724500,2021-10-26
50,5050.0,5060.0,5020.0,5040.0,9479500,2021-10-27
51,5050.0,5270.0,5050.0,5160.0,20260000,2021-10-28
52,5240.0,5240.0,5140.0,5150.0,9104300,2021-10-29
53,5400.0,5510.0,5330.0,5510.0,29931400,2021-11-01
54,5700.0,5750.0,5550.0,5560.0,25670600,2021-11-02
55,5640.0,5650.0,5350.0,5360.0,20016000,2021-11-03
56,5350.0,5450.0,5250.0,5370.0,12477400,2021-11-04
57,5500.0,5740.0,5480.0,5740.0,33020700,2021-11-05
58,6140.0,6140.0,6000.0,6140.0,23883300,2021-11-08
59,6530.0,6560.0,6220.0,6560.0,45006400,2021-11-09
60,6560.0,6890.0,6450.0,6700.0,26083300,2021-11-10
61,6690.0,7160.0,6560.0,7130.0,38787400,2021-11-11
62,7010.0,7620.0,7010.0,7620.0,42283700,2021-11-12
63,7980.0,8150.0,7700.0,8150.0,34541700,2021-11-15
64,8000.0,8620.0,7700.0,8280.0,36387300,2021-11-16
65,8140.0,8500.0,7990.0,8200.0,30650000,2021-11-17
66,8200.0,8690.0,8110.0,8610.0,26427200,2021-11-18
67,8700.0,8850.0,8010.0,8010.0,36244000,2021-11-19
68,7800.0,7980.0,7450.0,7450.0,39898700,2021-11-22
69,6930.0,7320.0,6930.0,7150.0,35565000,2021-11-23
70,7340.0,7590.0,7000.0,7060.0,17658100,2021-11-24
71,7000.0,7500.0,6700.0,7500.0,24158600,2021-11-25
72,7780.0,7780.0,7190.0,7200.0,19827900,2021-11-26
73,6900.0,7700.0,6900.0,7700.0,18009500,2021-11-29
74,8230.0,8230.0,8000.0,8230.0,39204800,2021-11-30
75,8300.0,8750.0,8250.0,8700.0,31901600,2021-12-01
76,8780.0,9150.0,8710.0,8800.0,24739300,2021-12-02
77,8600.0,9200.0,8280.0,8800.0,38149900,2021-12-03
78,9000.0,9050.0,8500.0,8630.0,27811200,2021-12-06
79,8780.0,9230.0,8660.0,9230.0,36507500,2021-12-07
80,9800.0,9870.0,9600.0,9870.0,38298600,2021-12-08
81,9700.0,10550.0,9650.0,10200.0,48775500,2021-12-09
82,10000.0,10800.0,9880.0,10550.0,30816400,2021-12-10
83,10900.0,11250.0,10550.0,11250.0,16543600,2021-12-13
84,11800.0,12000.0,11350.0,12000.0,57953800,2021-12-14
85,12000.0,12750.0,11550.0,12200.0,38318000,2021-12-15
86,12100.0,13050.0,11800.0,13050.0,26516600,2021-12-16
87,13100.0,13800.0,12150.0,12150.0,34726800,2021-12-17
88,11500.0,12750.0,11450.0,12750.0,48861900,2021-12-20
89,13000.0,13600.0,12750.0,13600.0,30251400,2021-12-21
90,14000.0,14550.0,13800.0,14500.0,27611500,2021-12-22
91,14450.0,15350.0,13900.0,14900.0,45357300,2021-12-23
92,15000.0,15350.0,14000.0,14200.0,29463400,2021-12-24
93,14200.0,14700.0,13800.0,14500.0,24042600,2021-12-27
94,14450.0,14800.0,13550.0,13550.0,49657000,2021-12-28
95,13750.0,14450.0,13550.0,14450.0,30448700,2021-12-29
96,14550.0,15100.0,14000.0,14250.0,16190700,2021-12-30
97,14050.0,14250.0,13300.0,13300.0,43159100,2021-12-31
98,13450.0,13750.0,12800.0,13000.0,33642800,2022-01-04
99,13050.0,13900.0,12800.0,13900.0,32897500,2022-01-05
100,14200.0,14600.0,14000.0,14200.0,23986300,2022-01-06
101,14000.0,14600.0,14000.0,14300.0,31557000,2022-01-07
102,14600.0,15300.0,14250.0,15300.0,62236100,2022-01-10
103,15700.0,16200.0,15000.0,15250.0,26730300,2022-01-11
104,15250.0,15750.0,14200.0,14850.0,41422400,2022-01-12
105,14600.0,15100.0,13850.0,14000.0,51223000,2022-01-13
106,13200.0,14950.0,13200.0,14950.0,21655100,2022-01-14
107,15950.0,15950.0,14800.0,15650.0,44239900,2022-01-17
108,15300.0,15750.0,14600.0,14900.0,21903300,2022-01-18
109,15200.0,15300.0,13900.0,13900.0,24798700,2022-01-19
110,13500.0,14250.0,12950.0,13400.0,31633300,2022-01-20
111,13550.0,14200.0,13300.0,13650.0,15436500,2022-01-21
112,13600.0,13600.0,12700.0,12700.0,31142300,2022-01-24
113,12000.0,12500.0,11850.0,11850.0,37251100,2022-01-25
114,11650.0,12650.0,11100.0,12650.0,31958300,2022-01-26
115,12900.0,13300.0,12650.0,12650.0,8091400,2022-01-27
116,11800.0,12250.0,11800.0,11800.0,38886900,2022-01-28
117,12550.0,12550.0,11800.0,11800.0,14258300,2022-02-07
118,11800.0,12300.0,11600.0,12200.0,9469800,2022-02-08
119,12200.0,12600.0,11900.0,12450.0,11636300,2022-02-09
120,12450.0,12950.0,12300.0,12650.0,15518200,2022-02-10
121,12500.0,13000.0,12350.0,12400.0,12232900,2022-02-11
122,11550.0,11800.0,11550.0,11550.0,11254700,2022-02-14
123,10750.0,12300.0,10750.0,11650.0,38586200,2022-02-15
124,11900.0,12000.0,11050.0,11100.0,14089500,2022-02-16
125,11050.0,11300.0,10650.0,11150.0,13441400,2022-02-17
126,10800.0,11700.0,10800.0,11000.0,17305700,2022-02-18
127,11000.0,11400.0,10850.0,11300.0,12208700,2022-02-21
128,11000.0,11700.0,11000.0,11500.0,16867500,2022-02-22
129,11500.0,11800.0,11200.0,11250.0,11979700,2022-02-23
130,11150.0,11250.0,10500.0,10500.0,37187200,2022-02-24
131,10550.0,10750.0,10100.0,10200.0,21351900,2022-02-25
132,10500.0,10700.0,10150.0,10250.0,17110300,2022-02-28
133,10300.0,10950.0,10250.0,10950.0,16658500,2022-03-01
134,11700.0,11700.0,11200.0,11250.0,23846200,2022-03-02
135,11350.0,11500.0,11000.0,11150.0,15820500,2022-03-03
136,11000.0,11900.0,11000.0,11900.0,35337000,2022-03-04
137,12100.0,12650.0,11800.0,12500.0,21109000,2022-03-07
138,12300.0,12500.0,11700.0,11700.0,21822800,2022-03-08
139,11750.0,12250.0,11000.0,11950.0,33982200,2022-03-09
140,12150.0,12450.0,11950.0,12150.0,18378100,2022-03-10
141,12150.0,12750.0,12100.0,12400.0,28385500,2022-03-11
142,12100.0,12500.0,11700.0,11700.0,20617500,2022-03-14
143,11750.0,12050.0,11550.0,11750.0,14960300,2022-03-15
144,11800.0,12000.0,11500.0,11500.0,20757100,2022-03-16
145,11500.0,12300.0,11450.0,12100.0,27219300,2022-03-17
146,12150.0,12400.0,11900.0,11950.0,11236900,2022-03-18
147,12300.0,12450.0,12050.0,12300.0,23112900,2022-03-21
148,12300.0,13150.0,12150.0,13150.0,45151100,2022-03-22
149,13450.0,13500.0,13050.0,13150.0,20583800,2022-03-23
150,13000.0,13800.0,13000.0,13350.0,26820100,2022-03-24
151,13300.0,13600.0,13100.0,13150.0,22591100,2022-03-25
152,12800.0,13500.0,12300.0,13300.0,41270500,2022-03-28
153,13300.0,13500.0,13000.0,13400.0,15910200,2022-03-29
154,13200.0,14150.0,13200.0,13650.0,36486800,2022-03-30
155,13850.0,13850.0,13100.0,13100.0,21003300,2022-03-31
156,12900.0,13300.0,12750.0,13150.0,19108700,2022-04-01
157,13400.0,13650.0,13200.0,13350.0,12858200,2022-04-04
158,13350.0,13450.0,13100.0,13200.0,10262800,2022-04-05
159,13100.0,13550.0,13050.0,13250.0,15540500,2022-04-06
160,13300.0,13450.0,13100.0,13300.0,11936200,2022-04-07
161,13350.0,13450.0,12400.0,12400.0,41768000,2022-04-08
162,12500.0,12650.0,11550.0,11550.0,23098600,2022-04-12
163,11550.0,12150.0,11100.0,12150.0,16036000,2022-04-13
164,12150.0,12150.0,11300.0,11300.0,21221200,2022-04-14
165,11600.0,12050.0,11550.0,12050.0,25167300,2022-04-15
166,12000.0,12150.0,11350.0,11600.0,14370900,2022-04-18
167,11500.0,11800.0,10850.0,10850.0,15605700,2022-04-19
168,10650.0,10950.0,10100.0,10100.0,22456400,2022-04-20
169,9550.0,10500.0,9400.0,10100.0,23914100,2022-04-21
170,10150.0,10450.0,9630.0,9800.0,13754400,2022-04-22
171,9900.0,10150.0,9120.0,9120.0,18286200,2022-04-25
172,8900.0,9740.0,8600.0,9740.0,16597500,2022-04-26
173,9800.0,10200.0,9500.0,10200.0,14344600,2022-04-27
174,10200.0,10450.0,10000.0,10050.0,8720800,2022-04-28
175,10000.0,10300.0,9900.0,10200.0,13825900,2022-04-29
176,10300.0,10300.0,9900.0,9920.0,10510800,2022-05-04
177,10050.0,10100.0,9530.0,9990.0,11014500,2022-05-05
178,9600.0,9800.0,9400.0,9400.0,9996600,2022-05-06
179,9300.0,9390.0,8750.0,8750.0,16583400,2022-05-09
180,8250.0,9190.0,8250.0,9060.0,12087100,2022-05-10
181,9100.0,9140.0,8780.0,8960.0,8522100,2022-05-11
182,8800.0,8900.0,8340.0,8340.0,10899400,2022-05-12
183,8310.0,8500.0,7760.0,7760.0,21904700,2022-05-13
184,8200.0,8290.0,7950.0,8050.0,10651300,2022-05-16
185,8050.0,8610.0,7970.0,8610.0,10501900,2022-05-17
186,9000.0,9200.0,8900.0,9000.0,13183700,2022-05-18
187,8740.0,9190.0,8730.0,9030.0,9474000,2022-05-19
188,8640.0,9110.0,8600.0,8990.0,20467100,2022-05-20
189,9150.0,9350.0,8600.0,8810.0,14917700,2022-05-23
190,8840.0,8840.0,8300.0,8720.0,10733100,2022-05-24
191,8750.0,9300.0,8750.0,9300.0,12362900,2022-05-25
192,9260.0,9450.0,9050.0,9080.0,9818000,2022-05-26
193,9280.0,9570.0,9160.0,9410.0,13695700,2022-05-27
194,9500.0,9500.0,9310.0,9360.0,6729500,2022-05-30
195,9340.0,9540.0,9160.0,9220.0,9359200,2022-05-31
196,9220.0,9320.0,9070.0,9250.0,6874900,2022-06-01
197,9280.0,9310.0,8900.0,8900.0,11650700,2022-06-02
198,8900.0,8970.0,8560.0,8720.0,11266500,2022-06-03
199,8680.0,8860.0,8500.0,8500.0,8740800,2022-06-06
200,8480.0,8500.0,8000.0,8450.0,11622100,2022-06-07
201,8500.0,8870.0,8500.0,8750.0,7396000,2022-06-08
202,8800.0,8800.0,8550.0,8560.0,5312700,2022-06-09
203,8460.0,8500.0,8180.0,8190.0,10920600,2022-06-10
204,7700.0,7880.0,7620.0,7620.0,17580000,2022-06-13
205,7550.0,8100.0,7550.0,7830.0,9480400,2022-06-14
