,Open,High,Low,Close,Volume,TradingDate,H-L,O-C,ME_5,ME_10,ME_15,ME_20,ME_25,ME_30,RANK_5,RANK_10,RANK_15,RANK_20,RANK_25,RANK_30,VAR_5,VAR_10,VAR_15,VAR_20,VAR_25,VAR_30,SMA_5,SMA_10,SMA_15,SMA_20,SMA_25,SMA_30,SD_5,SD_10,SD_15,SD_20,SD_25,SD_30,Ske_5,Ske_10,Ske_15,Ske_20,Ske_25,Ske_30,Kur_5,Kur_10,Kur_15,Kur_20,Kur_25,Kur_30
29,22600.0,22750.0,21900.0,22550.0,4717982,2022-10-17,850.0,50.0,22400.0,21275.0,22000.0,22575.0,23200.0,23475.0,4.0,9.0,10.0,10.0,10.0,10.0,1530749.9999999995,1108222.222222221,1405880.9523809555,3318157.8947368176,5354858.333333316,6581979.8850574605,21720.0,21340.0,21836.666666666668,22650.0,23444.0,24081.666666666668,1237.234820072568,1052.7213412020396,1185.6985082140213,1821.5811523884456,2314.0566832584973,2565.5369584275063,-1.1958740416386429,-0.12458758123478213,-0.33792060305363736,0.32356891513099456,0.20413940791551624,-0.04498119139105737,0.16506224712518028,-1.3778444034555157,-1.0297995665059092,-0.6452499497149594,-1.1190005955618587,-1.3629893450607882
30,22900.0,23400.0,22850.0,23000.0,3897156,2022-10-18,550.0,-100.0,22550.0,21700.0,22000.0,22575.0,23000.0,23375.0,5.0,10.0,13.0,13.0,13.0,13.0,506749.99999999953,1319472.2222222213,1315666.66666667,2710263.157894712,4643858.333333314,5991505.747126427,22360.0,21565.0,21806.666666666668,22500.0,23264.0,23906.666666666668,711.8637510085757,1148.682820548049,1147.0251377658076,1646.2876898934499,2154.961329892793,2447.755246573159,-1.6900472495480368,-0.4028827274308999,-0.42606230709489407,0.25074043156651243,0.22343233774023122,-0.007224619769511483,3.3223826638359455,-1.2728479510694168,-1.0208047798971047,-0.39549736625074466,-0.9993475773746527,-1.3499154732603247
31,23000.0,23350.0,22550.0,23200.0,4117910,2022-10-19,800.0,-200.0,22700.0,21900.0,22000.0,22575.0,23000.0,23250.0,5.0,10.0,14.5,14.5,14.5,14.5,106999.99999999953,1579472.222222221,1295000.0000000035,2231914.4736841847,4038391.666666647,5580083.333333323,22770.0,21685.0,21800.0,22382.5,23112.0,23768.333333333332,327.1085446759218,1256.7705527351527,1137.9806676741057,1493.959327988612,2009.5749965270386,2362.2200010442134,0.35749372567538484,-0.3668356233667628,-0.4509887802096401,0.10666913120592852,0.23164228939071443,0.06499581857315152,-1.6572408070573854,-1.464712426408148,-1.0256933924886558,-0.16454558548671275,-0.8213926374484563,-1.2450694066839416
32,23200.0,23700.0,22650.0,23250.0,3881068,2022-10-20,1050.0,-50.0,23000.0,22475.0,22000.0,22575.0,23000.0,23225.0,5.0,10.0,15.0,16.0,16.0,16.0,94249.99999999953,1804555.5555555543,1397452.3809523846,1780131.5789473418,3419108.333333313,5246979.8850574605,22940.0,21870.0,21843.333333333332,22275.0,22966.0,23648.333333333332,307.0016286601743,1343.3374689762638,1182.138900870953,1334.2157167967036,1849.083106118628,2290.6287095593343,-0.36806758313710675,-0.5995164903221732,-0.4027108080557918,-0.24148775827923666,0.1660243199321914,0.1494398383577865,-2.333302844598921,-1.4408198602706577,-1.1212026794567225,-0.26099594208213056,-0.7255841729408006,-1.094146892921473
33,23250.0,23250.0,21650.0,21650.0,6660843,2022-10-21,1600.0,1600.0,23000.0,22475.0,21650.0,22475.0,22700.0,23200.0,1.0,4.0,8.0,8.0,8.0,8.0,440749.99999999953,1368222.222222221,1257214.285714289,1380335.5263157613,3020983.333333311,5000129.310344816,22730.0,22040.0,21740.0,22107.5,22784.0,23475.0,663.8900511379874,1169.7103155150087,1121.2556736597987,1174.8768132513983,1738.097619045982,2236.0968919849643,-1.4260044287834523,-0.8440317260084538,-0.29837302854952696,-0.6135256569583114,0.23125538679604787,0.27549946124034524,1.5796985299061923,-0.36032094714058516,-0.9580938515173847,-0.7720014832309673,-0.5641473553833185,-0.9647387435056606
34,21700.0,22000.0,20800.0,21000.0,4946709,2022-10-24,1200.0,700.0,23000.0,22475.0,21650.0,22200.0,22600.0,23100.0,1.0,2.0,5.0,5.0,5.0,5.0,1060749.9999999995,1287888.8888888876,1293214.2857142887,1326388.1578947078,2812483.3333333097,4728574.712643667,22420.0,22070.0,21700.0,21982.5,22604.0,23273.333333333332,1029.9271818920013,1134.8519237719463,1137.1957991983124,1151.6892627330983,1677.0460140775238,2174.5286184926763,-0.7926693443349065,-0.901625977252746,-0.18674617168162597,-0.44342171108891637,0.36193899600606344,0.37990113350205695,-2.028458068408302,0.022807322810076563,-1.139203698688587,-0.9699579625248366,-0.3307783990145989,-0.8248799362932052
35,21200.0,22450.0,20950.0,22450.0,8649463,2022-10-25,1500.0,-1250.0,22450.0,22500.0,22000.0,22200.0,22550.0,22850.0,3.0,5.0,10.0,12.0,12.0,12.0,961749.9999999995,653361.1111111097,1255166.666666671,1221914.4736841812,2311933.3333333083,4106612.068965508,22310.0,22335.0,21813.333333333332,21932.5,22462.0,23105.0,980.6885336333853,808.3075597265621,1120.3422096246625,1105.4024035093198,1520.5043023067408,2026.4777494375576,-0.440572038026311,-0.6829771703079006,-0.4717727404813896,-0.48301135122525785,0.28644731695573344,0.3993326452417354,-1.8601573887173473,-0.8397157967684054,-0.8521871959330196,-0.8587215608919015,-0.12344142769573116,-0.7064723944456882
36,22450.0,23200.0,22350.0,22400.0,3451309,2022-10-26,850.0,50.0,22400.0,22500.0,22400.0,22200.0,22450.0,22650.0,3.0,3.5,8.5,11.5,11.5,11.5,733749.9999999995,480444.444444443,1276500.0000000042,1132861.8421052336,1898233.3333333072,3576290.2298850487,22150.0,22460.0,21840.0,21887.5,22336.0,22951.666666666668,856.5920849505904,693.1409989637339,1129.8229949863846,1064.3598273634877,1377.7638888188742,1891.1082015276252,-0.18048224119817188,-1.0734102168023323,-0.5305457483510795,-0.51912417455486,0.17416923723030442,0.42786400601571134,-0.3670150245669224,1.0994015346194408,-0.8793245392131614,-0.7380714171232333,0.12766356786768557,-0.5201707995133874
37,22750.0,23950.0,22500.0,23950.0,8010202,2022-10-27,1450.0,-1200.0,22400.0,22625.0,22400.0,22200.0,22450.0,22650.0,5.0,10.0,15.0,20.0,24.0,24.0,1216749.9999999995,700027.7777777761,1549714.285714291,1325236.842105234,1612099.9999999732,3063091.95402298,22290.0,22615.0,22010.0,21955.0,22278.0,22853.333333333332,1103.0639147393044,836.6766267667432,1244.8752088921567,1151.1893163616635,1269.6850003051832,1750.1691215488233,0.6739451371746759,-0.5293836181327998,-0.46751920124291985,-0.2835315220744929,-0.17183543287890668,0.3032301937369745,0.8916517774275062,0.6271437590639499,-0.7354533719610393,-0.704747393886593,-0.2317708414052167,-0.5364399958302916
38,24300.0,24900.0,24000.0,24050.0,7635115,2022-10-28,900.0,250.0,22450.0,22775.0,22450.0,22200.0,22450.0,22650.0,5.0,10.0,15.0,20.0,25.0,25.0,1600749.9999999995,907777.7777777762,1463809.5238095303,1472756.57894734,1432708.3333333062,2720945.402298842,22770.0,22750.0,22283.333333333332,21997.5,22240.0,22781.666666666668,1265.2074928643126,952.7737285304294,1209.8799625622082,1213.5718268595972,1196.957949693015,1649.528842518021,-0.3885201812017418,-0.4193611679090398,-0.5036585586455267,-0.1210871303775139,-0.48722815135726116,0.20748602999999888,-0.9424470593480834,-0.12686296542500536,-0.2728388895281302,-0.6717327635213612,-0.6399936425697947,-0.46729139607573933
