,Open,High,Low,Close,Volume,TradingDate,H-L,O-C,ME_5,ME_10,ME_15,ME_20,ME_25,ME_30,RANK_5,RANK_10,RANK_15,RANK_20,RANK_25,RANK_30,VAR_5,VAR_10,VAR_15,VAR_20,VAR_25,VAR_30,SMA_5,SMA_10,SMA_15,SMA_20,SMA_25,SMA_30,SD_5,SD_10,SD_15,SD_20,SD_25,SD_30,Ske_5,Ske_10,Ske_15,Ske_20,Ske_25,Ske_30,Kur_5,Kur_10,Kur_15,Kur_20,Kur_25,Kur_30
39,6900.0,7000.0,6500.0,6900.0,2377087,2022-10-31,500.0,0.0,6790.0,6910.0,7750.0,7970.0,8150.0,8270.0,4.5,4.5,4.5,4.5,4.5,4.5,57580.0,488876.66666666645,444006.666666678,680626.0526315905,1859772.6666666802,3000011.609195415,6734.0,7259.0,7492.666666666667,7800.5,8326.8,8852.333333333334,239.9583297158071,699.19715865174,666.3382524414143,825.000637958293,1363.7348227080954,1732.0541588516842,-1.858129149919089,0.5626060155243547,-0.29631273379816137,-0.03959625516121181,0.8746803662033332,0.5178538084569063,3.652070948663358,-1.1691137340144462,-1.4642492354841714,-0.6334192158734115,0.6001272970111949,-0.946710387702606
40,7010.0,7180.0,7000.0,7050.0,1825969,2022-11-01,180.0,-40.0,6900.0,6910.0,7440.0,7850.0,8140.0,8205.0,5.0,7.0,7.0,7.0,7.0,7.0,78380.0,342698.88888888864,450940.00000001135,624537.894736854,1387464.3333333482,2972112.7586207036,6786.0,7129.0,7446.0,7703.0,8136.8,8729.0,279.96428343629833,585.4048931200427,671.5206623775707,790.2770999699118,1177.9067591848466,1723.981658435119,-1.5161869149876264,0.9012127760081339,-0.07678081163983648,0.11382268886275593,0.6693865285469877,0.6640270458976464,2.652143322541741,0.1542352987461071,-1.5892784579876251,-0.4690046799662357,0.1358620208685458,-0.7328620050552062
41,7050.0,7220.0,7020.0,7060.0,1916196,2022-11-02,200.0,-10.0,6900.0,6910.0,7060.0,7755.0,8000.0,8175.0,5.0,8.0,8.0,8.0,8.0,8.0,15480.0,198693.33333333305,452206.6666666781,480320.00000001234,1068324.333333349,2828834.0229885215,6934.0,7014.0,7399.333333333333,7586.0,7979.2,8589.333333333334,124.41864811996632,445.75030379499805,672.4631340576806,693.0512246580424,1033.5977618654895,1681.9137977282073,-0.386240778867969,1.0512409233496465,0.14019549711776888,-0.1681116958872587,0.47801860089992926,0.8221431489664276,-0.9452807323277845,2.389677517504827,-1.5873720790756367,-1.2679286493004802,-0.34981680052405306,-0.3727502605629627
42,7020.0,7490.0,6920.0,7320.0,2325549,2022-11-03,570.0,-300.0,7050.0,6910.0,7060.0,7595.0,7940.0,8145.0,5.0,9.0,9.0,9.0,9.0,9.0,29480.0,95937.77777777746,429945.7142857257,407352.3684210653,857266.6666666829,2505862.0689655347,7046.0,6946.0,7358.0,7514.5,7862.0,8440.0,171.69740825067802,309.73824074172285,655.7024586546293,638.2416222881936,925.8869621431566,1582.9914936491398,1.1812180396317482,-0.3752428766689525,0.3233862352970257,-0.19915280260031634,0.39558868897318833,0.9629514052499206,1.4140649595245673,1.227770298671004,-1.3343457147909783,-1.3921778363646986,-0.4646797044896003,0.0917813946297478
43,7280.0,7280.0,6810.0,6810.0,2906161,2022-11-04,470.0,470.0,7050.0,6900.0,7050.0,7380.0,7760.0,8070.0,1.0,4.0,4.0,4.0,4.0,4.0,37670.0,66467.77777777748,398040.952380964,408227.36842106545,714405.6666666836,2215239.5402299054,7028.0,6883.0,7268.666666666667,7448.0,7738.4,8278.666666666666,194.0876090841453,257.8134553854346,630.9048679325307,638.9267316532197,845.2252165350272,1488.3680795522005,0.7114075556384828,-0.7115436581374157,0.6396315807362765,0.016476152186712462,0.2781745760416654,1.0891965928780365,0.6310773515606343,2.5290958263944865,-0.8414172835747732,-1.4418543541476194,-0.8205816294682264,0.6490961253359169
44,6800.0,6900.0,6340.0,6340.0,2746678,2022-11-07,560.0,460.0,7050.0,6855.0,6920.0,7190.0,7750.0,7970.0,1.0,2.0,2.0,2.0,2.0,2.0,136230.0,95338.88888888858,381212.3809523929,421476.5789473816,691924.0000000175,1843883.3333333565,6916.0,6825.0,7144.666666666667,7348.5,7623.6,8091.666666666667,369.0934840931224,308.76996111812525,617.4239879956017,649.2122757214173,831.8196920006267,1357.8966578253871,-1.0023765084903449,-0.4562022355407599,0.8243464105261384,0.09344049126682469,0.2788958113727712,1.0421268250495086,1.2674911172914218,0.1293103058494296,-0.07573203023541417,-1.32832011567885,-0.7113756057829261,0.8447248522868473
45,6020.0,6250.0,5950.0,6010.0,2588143,2022-11-08,300.0,10.0,6810.0,6855.0,6900.0,7055.0,7440.0,7850.0,1.0,1.0,1.0,1.0,1.0,1.0,282870.0,162245.55555555524,343326.6666666791,499318.68421053985,706575.000000018,1480577.4712643945,6708.0,6747.0,6988.666666666667,7261.5,7504.0,7898.666666666667,531.8552434638583,402.7971642844016,585.9408388793864,706.624853943406,840.5801567964937,1216.7898221403705,-0.32128959539230456,-0.6196329498767974,0.5934879995488284,0.07686319799786898,0.21828643386846464,0.7317990967910896,-1.5723176411225726,-0.3375085537419932,0.5420743440040693,-1.1198466405776117,-0.49007009053734685,0.19941038562604288
46,6180.0,6300.0,6020.0,6110.0,1467276,2022-11-09,280.0,70.0,6340.0,6855.0,6900.0,6985.0,7320.0,7755.0,2.0,2.0,2.0,2.0,2.0,2.0,296170.0,186582.2222222219,270926.66666667943,548862.1052631717,619719.0000000185,1231749.5402299145,6518.0,6726.0,6848.666666666667,7179.0,7372.4,7735.666666666667,544.2150310309336,431.95164338409677,520.5061639084396,740.8522830248766,787.2223320003178,1109.8421240113003,0.8688339496158719,-0.631237055901649,0.34051872112971904,0.20210390978613432,-0.06805554471457669,0.4791534800559465,-0.642611304178241,-0.7103101282433626,0.5274886787262574,-1.1212509335445833,-1.157679572789148,-0.36427519293029553
47,5900.0,6100.0,5690.0,5690.0,2262122,2022-11-10,410.0,210.0,6110.0,6855.0,6810.0,6910.0,7060.0,7595.0,1.0,1.0,1.0,1.0,1.0,1.0,173920.0,292987.7777777775,246726.66666667978,621750.263157909,642975.0000000189,1134155.0574712963,6192.0,6619.0,6694.666666666667,7066.5,7250.0,7583.666666666667,417.0371686073077,541.2834541880784,496.7158812305882,788.511422338262,801.8572192105144,1064.967162625823,0.6099962269683606,-0.5426103315911114,-0.5705810661453934,0.2002451827513403,-0.2105783444398766,0.25623518710102866,0.7192952363552187,-1.0767837758030272,-0.3526900850065635,-0.8260908796429018,-1.0793361609673655,-0.5540027636010222
48,5700.0,5800.0,5300.0,5300.0,3581074,2022-11-11,500.0,400.0,6010.0,6575.0,6790.0,6900.0,7050.0,7380.0,1.0,1.0,1.0,1.0,1.0,1.0,163350.0,449076.66666666634,324174.2857142991,702825.2631579096,754965.6666666861,1104651.6091954368,5890.0,6459.0,6552.0,6924.0,7136.4,7430.333333333333,404.1658075592244,670.1318278269331,569.3630526424236,838.3467439895676,868.887603011279,1051.0240764109244,-0.6934590109789099,-0.4409960448892216,-0.888258062786223,0.06559512924893646,-0.29724960603910366,-0.035532422290753596,-0.2081290968510269,-1.0224417837389101,0.07026115715013959,-0.37746388958318566,-0.7378601374652509,-0.6400895131678689
49,4930.0,5050.0,4930.0,4930.0,1967285,2022-11-14,120.0,0.0,5690.0,6225.0,6760.0,6855.0,6920.0,7190.0,1.0,1.0,1.0,1.0,1.0,1.0,243720.0,644106.6666666664,483563.80952382315,798257.6315789629,879179.00000002,1189956.4367816462,5608.0,6262.0,6419.333333333333,6760.5,7000.4,7287.666666666667,493.68005833738107,802.5625624626821,695.3875247110946,893.4526465230057,937.6454553828008,1090.8512441124344,-0.5155074192488814,-0.2991467625436062,-0.8766965305701745,-0.14907472423966017,-0.44365142604698904,-0.21425161078230154,-1.4768819430454414,-1.051209909791837,-0.029734751406639594,-0.008780759266833199,-0.4072887737387225,-0.39793037603505593
50,4590.0,4720.0,4590.0,4590.0,2758347,2022-11-15,130.0,0.0,5300.0,6060.0,6340.0,6800.0,6900.0,7055.0,1.0,1.0,1.0,1.0,1.0,1.0,361580.0,818493.3333333329,689735.2380952518,876030.263157911,1081208.3333333537,1317440.9195402693,5324.0,6016.0,6272.666666666667,6572.5,6874.0,7140.666666666667,601.3152251523322,904.7062138248708,830.5030030621514,935.9648835068072,1039.8116816680574,1147.7982921838964,0.14946218401048447,-0.1297223744597833,-0.7846496011225571,-0.4663706642664968,-0.5080108691171599,-0.3722603248404265,-1.1737402849276155,-0.987592937666159,-0.37725598998681403,0.08302072751482505,-0.3012920403532534,-0.19539271046054127
51,4270.0,4910.0,4270.0,4910.0,5925249,2022-11-16,640.0,-640.0,4930.0,5850.0,6340.0,6775.0,6900.0,6985.0,2.0,2.0,2.0,2.0,2.0,2.0,177980.0,781943.3333333329,812740.9523809663,851714.4736842274,1195683.3333333542,1289830.0000000421,5084.0,5801.0,6178.666666666667,6407.5,6760.0,6991.0,421.87675925559114,884.2755980650676,901.5214652912965,922.883781244544,1093.4730601772292,1135.7068283672693,0.5723945115928256,0.2924894829423306,-0.5357377137290619,-0.5523699236147992,-0.38210029985682814,-0.5289722821410255,-0.18390062172915242,-0.8142093300182596,-1.151157208795109,-0.41515784331205635,-0.607247648767885,-0.5412342491321398
52,5000.0,5210.0,4970.0,5110.0,2502629,2022-11-17,240.0,-110.0,4930.0,5495.0,6110.0,6550.0,6810.0,6910.0,4.0,4.0,4.0,4.0,4.0,4.0,69520.0,524355.5555555553,857212.3809523949,784864.2105263332,1237756.0000000212,1289913.6781609636,4968.0,5580.0,6068.666666666667,6263.0,6646.8,6869.666666666667,263.66645596283195,724.1239918381073,925.8576461597079,885.925623586051,1112.5448305574123,1135.7436674536045,-0.33647948923349585,0.31388066966488604,-0.2284000487560291,-0.5990362646040341,-0.23158095182874072,-0.48927317125001857,0.5311785334518065,-1.0598775197818415,-1.513135664394822,-0.9850757154030774,-0.7949923631450945,-0.7909688638261965
53,5090.0,5400.0,4820.0,5400.0,3182765,2022-11-18,580.0,-310.0,4930.0,5350.0,6010.0,6330.0,6790.0,6900.0,5.0,6.0,6.0,6.0,6.0,6.0,88120.0,337765.5555555552,829069.5238095379,740198.9473684389,1195772.666666688,1300117.8160919996,4988.0,5439.0,5968.666666666667,6161.0,6536.8,6778.333333333333,296.8501305372797,581.1760108225005,910.5325495607161,860.3481547422758,1093.5139078524278,1140.2270897027486,0.12800078413040392,0.2160106089756657,0.04630766076380496,-0.4656816642564434,-0.0994864695318355,-0.35569110867596,0.7208274463349914,-1.184458044625206,-1.486225199435309,-1.236271642900612,-0.8338933499513531,-0.9573168482536459
54,5530.0,5770.0,5450.0,5770.0,3041989,2022-11-21,320.0,-240.0,5110.0,5350.0,5770.0,6215.0,6760.0,6855.0,5.0,8.0,8.0,8.0,8.0,8.0,204880.0,256128.88888888847,763852.3809523951,714445.000000018,1095170.6666666882,1244621.7241379784,5156.0,5382.0,5893.333333333333,6103.5,6439.6,6693.0,452.6367196770496,506.09177911608924,873.9864878545865,845.2484841749307,1046.5040213332618,1115.6261578763642,0.22328818212710366,0.006609850085298834,0.2508254033932557,-0.31209239432430896,-0.009349839001579919,-0.2600726836713445,-0.49671646156316146,-1.150625075825555,-1.1745094837213201,-1.2539555584190059,-0.7346589223482345,-1.0053606481019608
55,5700.0,6170.0,5570.0,5600.0,4843570,2022-11-22,600.0,100.0,5400.0,5350.0,5690.0,6060.0,6340.0,6800.0,4.0,7.0,7.0,7.0,7.0,7.0,123070.0,215721.1111111107,664423.8095238237,699256.8421052815,959870.6666666883,1241977.4712644164,5358.0,5341.0,5796.666666666667,6044.0,6329.6,6621.333333333333,350.81334068133725,464.4578679612508,815.1219599077328,836.2157868070188,979.7298947499195,1114.440429661638,-0.20254270886048242,0.011572788672941958,0.48242289943840927,-0.12983757335653823,-0.007958967948450966,-0.12028349070659203,-1.7021669208147046,-0.6486194193966368,-0.6085544523312172,-1.2643030728086075,-0.772294352795284,-1.0565688280527388
56,5600.0,5800.0,5270.0,5270.0,2387705,2022-11-23,530.0,330.0,5400.0,5285.0,5600.0,5890.0,6320.0,6775.0,2.0,5.0,5.0,5.0,5.0,5.0,68350.0,142734.44444444403,554978.0952381095,723876.578947387,844916.6666666884,1253110.9195402795,5430.0,5257.0,5677.333333333333,5991.5,6212.0,6538.333333333333,261.43832924802746,377.80212339853784,744.9685196289233,850.8093669838074,919.1934870671618,1119.4243697277095,0.17082360949940925,-0.30164431816013787,0.7604590165149125,0.03666648762008067,-0.04718306849300091,0.016214505467163295,-1.2197117872476373,-0.6648007110266896,0.29134825274094966,-1.3879360745121614,-1.0022105103004002,-1.0873406480389143
