,Open,High,Low,Close,Volume,TradingDate
0,5221.0,5221.0,5145.0,5158.0,118370,2020-01-02
1,5158.0,5215.0,5095.0,5095.0,328340,2020-01-03
2,5095.0,5158.0,5038.0,5038.0,230180,2020-01-06
3,5038.0,5038.0,4936.0,4949.0,294740,2020-01-07
4,4949.0,4962.0,4715.0,4753.0,335020,2020-01-08
5,4753.0,4924.0,4753.0,4835.0,143520,2020-01-09
6,4829.0,4835.0,4747.0,4759.0,169870,2020-01-10
7,4810.0,4816.0,4652.0,4690.0,171320,2020-01-13
8,4734.0,4734.0,4576.0,4595.0,151240,2020-01-14
9,4595.0,4595.0,4430.0,4557.0,339870,2020-01-15
10,4538.0,4614.0,4538.0,4607.0,71750,2020-01-16
11,4652.0,4747.0,4550.0,4614.0,220340,2020-01-17
12,4620.0,4747.0,4620.0,4690.0,159510,2020-01-20
13,4747.0,4797.0,4690.0,4753.0,137080,2020-01-21
14,4791.0,4791.0,4683.0,4753.0,110550,2020-01-22
15,4683.0,4734.0,4557.0,4569.0,150050,2020-01-30
16,4557.0,4614.0,4285.0,4285.0,348480,2020-01-31
17,4272.0,4272.0,3987.0,4019.0,675170,2020-02-03
18,3861.0,4139.0,3861.0,4069.0,251200,2020-02-04
19,4101.0,4171.0,4069.0,4126.0,134820,2020-02-05
20,4133.0,4392.0,4126.0,4335.0,168890,2020-02-06
21,4335.0,4399.0,4304.0,4304.0,123250,2020-02-07
22,4310.0,4310.0,4114.0,4240.0,153500,2020-02-10
23,4291.0,4291.0,4177.0,4177.0,125050,2020-02-11
24,4234.0,4272.0,4177.0,4234.0,233560,2020-02-12
25,4209.0,4253.0,4183.0,4228.0,119150,2020-02-13
26,4247.0,4367.0,4221.0,4272.0,228250,2020-02-14
27,4335.0,4367.0,4304.0,4335.0,124700,2020-02-17
28,4348.0,4544.0,4304.0,4506.0,281530,2020-02-18
29,4588.0,4588.0,4455.0,4462.0,96910,2020-02-19
30,4462.0,4525.0,4462.0,4468.0,138630,2020-02-20
31,4462.0,4468.0,4272.0,4304.0,215870,2020-02-21
32,4240.0,4240.0,4044.0,4057.0,362710,2020-02-24
33,4050.0,4114.0,4050.0,4082.0,184250,2020-02-25
34,4063.0,4063.0,3981.0,3987.0,262700,2020-02-26
35,4000.0,4057.0,3968.0,4031.0,101310,2020-02-27
36,4025.0,4025.0,3937.0,3937.0,188890,2020-02-28
37,3943.0,3981.0,3937.0,3943.0,121260,2020-03-02
38,3981.0,4044.0,3943.0,4044.0,160080,2020-03-03
39,4000.0,4082.0,3962.0,4050.0,77740,2020-03-04
40,4107.0,4114.0,4019.0,4050.0,187400,2020-03-05
41,4050.0,4323.0,4050.0,4272.0,409800,2020-03-06
42,4000.0,4082.0,3974.0,3974.0,263120,2020-03-09
43,3861.0,3987.0,3861.0,3968.0,121740,2020-03-10
44,4107.0,4107.0,3772.0,3861.0,240160,2020-03-11
45,3734.0,3734.0,3595.0,3595.0,280350,2020-03-12
46,3348.0,3544.0,3348.0,3348.0,563980,2020-03-13
47,3348.0,3443.0,3291.0,3291.0,418510,2020-03-16
48,3228.0,3304.0,3114.0,3291.0,264180,2020-03-17
49,3291.0,3380.0,3266.0,3291.0,170410,2020-03-18
50,3259.0,3285.0,3164.0,3196.0,276040,2020-03-19
51,3196.0,3228.0,3069.0,3069.0,288290,2020-03-20
52,3013.0,3013.0,2861.0,2861.0,236420,2020-03-23
53,2696.0,2766.0,2664.0,2690.0,596430,2020-03-24
54,2690.0,2804.0,2690.0,2734.0,355180,2020-03-25
55,2785.0,2791.0,2715.0,2734.0,229160,2020-03-26
56,2690.0,2753.0,2677.0,2690.0,287240,2020-03-27
57,2538.0,2563.0,2506.0,2506.0,599440,2020-03-30
58,2468.0,2532.0,2335.0,2342.0,447920,2020-03-31
59,2291.0,2500.0,2291.0,2500.0,273010,2020-04-01
60,2639.0,2671.0,2633.0,2671.0,429810,2020-04-03
61,2778.0,2854.0,2772.0,2854.0,821150,2020-04-06
62,2899.0,3050.0,2842.0,2892.0,517520,2020-04-07
63,2880.0,2911.0,2785.0,2892.0,338340,2020-04-08
64,2911.0,3069.0,2848.0,2987.0,548710,2020-04-09
65,2987.0,3000.0,2899.0,2911.0,336920,2020-04-10
66,2911.0,2975.0,2911.0,2975.0,365370,2020-04-13
67,2962.0,2987.0,2924.0,2975.0,211030,2020-04-14
68,2975.0,3177.0,2975.0,3177.0,543360,2020-04-15
69,3177.0,3386.0,3177.0,3228.0,405020,2020-04-16
70,3259.0,3449.0,3259.0,3449.0,497010,2020-04-17
71,3658.0,3658.0,3449.0,3449.0,1013370,2020-04-20
72,3291.0,3607.0,3228.0,3291.0,733120,2020-04-21
73,3228.0,3519.0,3228.0,3519.0,590470,2020-04-22
74,3626.0,3728.0,3544.0,3601.0,622120,2020-04-23
75,3607.0,3633.0,3487.0,3595.0,266120,2020-04-24
76,3633.0,3633.0,3544.0,3576.0,289990,2020-04-27
77,3601.0,3601.0,3481.0,3576.0,318870,2020-04-28
78,3576.0,3747.0,3544.0,3671.0,520060,2020-04-29
79,3449.0,3538.0,3418.0,3418.0,799730,2020-05-04
80,3291.0,3392.0,3228.0,3361.0,290200,2020-05-05
81,3361.0,3411.0,3164.0,3335.0,625240,2020-05-06
82,3329.0,3544.0,3259.0,3544.0,513020,2020-05-07
83,3544.0,3664.0,3481.0,3512.0,556060,2020-05-08
84,3512.0,3671.0,3512.0,3639.0,507880,2020-05-11
85,3639.0,3645.0,3481.0,3607.0,406930,2020-05-12
86,3512.0,3702.0,3512.0,3677.0,701040,2020-05-13
87,3607.0,3930.0,3607.0,3911.0,1131240,2020-05-14
88,3911.0,4050.0,3899.0,3956.0,646220,2020-05-15
89,3956.0,3974.0,3867.0,3905.0,447930,2020-05-18
90,3905.0,4019.0,3797.0,3899.0,663500,2020-05-19
91,3899.0,3956.0,3861.0,3911.0,374820,2020-05-20
92,3956.0,4145.0,3956.0,4082.0,1361830,2020-05-21
93,4082.0,4114.0,3987.0,3987.0,573300,2020-05-22
94,4050.0,4240.0,3987.0,4177.0,570090,2020-05-25
95,4139.0,4399.0,4139.0,4386.0,736230,2020-05-26
96,4399.0,4525.0,4304.0,4323.0,976790,2020-05-27
97,4316.0,4455.0,4291.0,4430.0,639230,2020-05-28
98,4430.0,4462.0,4335.0,4411.0,476230,2020-05-29
99,4430.0,4715.0,4430.0,4715.0,1061090,2020-06-01
100,4873.0,5000.0,4747.0,4810.0,1505600,2020-06-02
101,4810.0,4905.0,4772.0,4886.0,493480,2020-06-03
102,5000.0,5183.0,4936.0,5069.0,947000,2020-06-04
103,4936.0,5126.0,4936.0,5012.0,833360,2020-06-05
104,5063.0,5183.0,5057.0,5114.0,807000,2020-06-08
105,5126.0,5126.0,4993.0,5019.0,791790,2020-06-09
106,5006.0,5063.0,4886.0,4943.0,1001910,2020-06-10
107,5095.0,5253.0,4620.0,4620.0,1869290,2020-06-11
108,4493.0,4810.0,4443.0,4797.0,856410,2020-06-12
109,5063.0,5063.0,4557.0,4633.0,799280,2020-06-15
110,4671.0,4772.0,4633.0,4683.0,654160,2020-06-16
111,4747.0,4747.0,4620.0,4620.0,458960,2020-06-17
112,4607.0,4645.0,4557.0,4557.0,434870,2020-06-18
113,4557.0,4873.0,4557.0,4873.0,754820,2020-06-19
114,4936.0,5057.0,4899.0,4936.0,826160,2020-06-22
115,4873.0,4968.0,4747.0,4936.0,625330,2020-06-23
116,4854.0,4962.0,4766.0,4766.0,521960,2020-06-24
117,4715.0,4842.0,4677.0,4804.0,419050,2020-06-25
118,4842.0,4842.0,4557.0,4652.0,354390,2020-06-26
119,4652.0,4677.0,4373.0,4430.0,810350,2020-06-29
120,4462.0,4550.0,4304.0,4367.0,422060,2020-06-30
121,4348.0,4588.0,4348.0,4588.0,300970,2020-07-01
122,4582.0,4588.0,4437.0,4525.0,222210,2020-07-02
123,4538.0,4557.0,4493.0,4557.0,194870,2020-07-03
124,4550.0,4620.0,4531.0,4614.0,164870,2020-07-06
125,4614.0,4683.0,4588.0,4588.0,242540,2020-07-07
126,4525.0,4626.0,4525.0,4569.0,154240,2020-07-08
127,4607.0,4816.0,4576.0,4804.0,577280,2020-07-09
128,4804.0,4810.0,4702.0,4747.0,234250,2020-07-10
129,4804.0,5063.0,4797.0,5000.0,1130990,2020-07-13
130,5050.0,5310.0,5012.0,5215.0,1431400,2020-07-14
131,5221.0,5266.0,5126.0,5164.0,661790,2020-07-15
132,5076.0,5253.0,5076.0,5247.0,556480,2020-07-16
133,5272.0,5278.0,5171.0,5190.0,359220,2020-07-17
