,Unnamed: 0,Open,High,Low,Close,Volume,TradingDate,H-L,O-C,AR,ME_7,ME_14,ME_21,ME_28,RANK_7,RANK_14,RANK_21,RANK_28,VAR_7,VAR_14,VAR_21,VAR_28,SMA_7,SMA_14,SMA_21,SMA_28,SD_7,SD_14,SD_21,SD_28,Ske_7,Ske_14,Ske_21,Ske_28,Kur_7,Kur_14,Kur_21,Kur_28
27,27,14250.0,14549.0,13877.0,14027.0,4854700,2021-09-24,672.0,223.0,3.013452914798206,13952.0,13859.0,13504.0,13187.0,5.0,12.0,19.0,26.0,195965.90476191216,263097.4120879127,1008284.5904761947,1553955.750000001,14074.714285714286,13760.214285714286,13271.761904761905,12767.75,442.6803641024889,512.9302214608852,1004.1337512882409,1246.5776149121245,0.5895075748926497,0.29098097901563985,-1.0500497884775204,-0.25623020261624235,1.1717555311309866,0.4806112074223942,0.7645789773558651,-1.4228793378380546
28,28,13877.0,14027.0,13057.0,13057.0,11601100,2021-09-27,970.0,820.0,1.1829268292682926,13952.0,13859.0,13504.0,13206.0,1.0,3.0,7.0,14.0,347007.8095238171,288018.07142857194,761093.6904761947,1451151.1468253974,13946.857142857143,13738.92857142857,13365.904761904761,12837.035714285714,589.0736876858591,536.6731513953088,872.4068377060067,1204.637350751419,-0.02263104545849695,0.2296711615695952,-1.084916292104853,-0.36678085288518314,0.01449485226838263,0.1207767834361174,1.7784087321473327,-1.2279339362563644
29,29,12758.0,13542.0,12758.0,13542.0,6052000,2021-09-28,784.0,-784.0,-1.0,13952.0,13859.0,13542.0,13392.5,3.0,5.0,11.0,18.0,370844.2857142934,286747.78571428626,468625.91428571875,1380256.2380952388,13893.57142857143,13741.642857142857,13486.714285714286,12915.642857142857,608.969856162268,535.4883618850051,684.562571490524,1174.8430695608834,0.2795852137059401,0.21657259630937886,-0.5692066707940926,-0.5209245152814458,-0.501128015805999,0.14742659400509392,1.1193927309751006,-0.9903144989219052
30,30,13355.0,14250.0,13281.0,13989.0,5339600,2021-09-29,969.0,-634.0,-1.528391167192429,13989.0,13859.0,13616.0,13430.0,4.0,11.0,18.0,25.0,329105.6190476267,289112.53296703356,318679.9142857191,1321818.1005291014,13973.42857142857,13746.92857142857,13593.285714285714,13010.214285714286,573.6772777857135,537.691856891132,564.5174171677248,1149.7034837422655,-0.13043736720324034,0.18524301808645155,-0.0035293238609094666,-0.6872956162205954,0.44013527310574146,0.07575311284987213,0.2177024591470527,-0.6918430512902569
31,31,14064.0,14064.0,13691.0,13803.0,3250300,2021-09-30,373.0,261.0,1.4291187739463602,13989.0,13859.0,13654.0,13467.0,3.0,6.5,12.5,19.5,333341.4761904839,287843.604395605,265119.69047619565,1261113.8306878316,13952.142857142857,13760.285714285714,13651.904761904761,13090.142857142857,577.3573210677109,536.5105818113982,514.8977475928552,1122.9932460561959,0.02097655772771335,0.10071950009924702,0.051116412718962854,-0.8688179390309086,0.2795424228839785,0.09034747665755259,0.6981556257606695,-0.29483545841268305
32,32,13728.0,13952.0,13430.0,13803.0,4264200,2021-10-01,522.0,-75.0,-6.96,13803.0,13859.0,13803.0,13523.0,3.5,6.0,12.0,19.0,177636.33333334155,242337.1428571435,204343.46190476738,1158602.142857144,13803.0,13816.285714285714,13710.52380952381,13178.07142857143,421.4692555019186,492.27750594267815,452.0436504418211,1076.3838269210216,-0.6310776544895691,0.03687125916278773,0.39854081230831984,-1.06842359995706,1.182538036772995,0.9295009980466092,0.9843311099853772,0.31357910270284967
33,33,13803.0,14101.0,13430.0,13766.0,5093500,2021-10-04,671.0,37.0,18.135135135135137,13803.0,13859.0,13803.0,13579.0,3.0,4.0,10.0,17.0,108892.61904762762,175026.57142857215,200293.86190476743,1043851.793650795,13712.42857142857,13877.57142857143,13726.52380952381,13263.357142857143,329.9888165493304,418.3617709932065,447.5420225015383,1021.6906545773995,-1.5103240594982215,0.4616151310638269,0.30580795666112304,-1.2939570902893667,2.517394866320963,2.0108847471390034,1.0936316971996785,1.1748567787493531
34,34,13877.0,14250.0,13840.0,13877.0,4072900,2021-10-05,410.0,0.0,inf,13803.0,13896.0,13803.0,13635.0,6.0,7.0,13.0,20.0,96378.33333334194,174568.747252748,201044.62857143415,802470.5502645521,13691.0,13882.857142857143,13737.142857142857,13376.57142857143,310.4486001471773,417.81424970044765,448.38000465167283,895.8072059681995,-1.7313928002078458,0.4196619121146061,0.22787551222274338,-1.390531619095633,3.215669039899524,2.011008246863224,1.0292016476459078,1.9537111328649328
35,35,14101.0,14549.0,13915.0,14325.0,8500600,2021-10-06,634.0,-224.0,-2.830357142857143,13803.0,13896.0,13803.0,13710.0,7.0,12.0,19.0,26.0,58096.80952381756,188474.2692307701,208781.5333333391,626515.1468253995,13872.142857142857,13909.5,13783.333333333334,13492.464285714286,241.0327976102372,434.1362334921725,456.92617930398677,791.5270979728991,0.9435650189080985,0.2534395569836989,0.028946727971733192,-1.4493980130150295,2.1071339015276935,1.1901276843266828,0.7538246795747497,3.0002990074955735
36,36,14400.0,15183.0,14362.0,14810.0,10903400,2021-10-07,821.0,-410.0,-2.002439024390244,13877.0,13914.5,13877.0,13784.5,7.0,13.0,20.0,27.0,148245.57142857896,246447.64835164932,253521.36190476772,442491.0529100565,14053.285714285714,13973.42857142857,13845.52380952381,13628.357142857143,385.02671521412503,496.4349386895017,503.5090484835081,665.2000097038908,1.604742196408456,0.2517348369452491,0.08782730398426011,-0.7158945146833021,2.0105048346963854,0.09089042249645686,0.36623630730457535,1.424012875612413
